36890730_1070.cml_Technical_data_0	Technical data	"Technical data can be found in the BMW ALPINA Supplementary Owner's Manual."
36890924_723.cml_General_information_0	General information	"Traffic bulletins from radio stations that broadcast the Traffic Message Channel, TMC, a traffic warning service, are displayed in the map view and taken into account when calculating routes. Information on traffic obstructions and hazards is updated continuously. Traffic bulletins from traffic warning services or radio stations that broadcast Traffic Information, TI, can be displayed in the map view and taken into account when calculating routes. Information on traffic obstructions and hazards is updated continuously in this system. The traffic bulletins are indicated on the map by symbols.
In the event of special hazards, for example objects on the road, a message is displayed.
Several hazard messages are also displayed in the instrument cluster as a Check Control message.
End-User Provisions For Traffic Data"
36890924_723.cml_General_information_1	General information	"Display in the function bar of the map view

 Symbol
Function

Yellow symbol:
The traffic information relates to the calculated route and the prospective delay is less than 20 minutes.

Symbol red:
The prospective delay is more than 20 minutes, or there is a road block or hazard warning for the route.

Gray symbol:
No traffic bulletins are available or the anticipated delay is less than 5 minutes.

A suitable detour is available for the traffic bulletins."
36890924_723.cml_General_information_2	General information	"Realtime traffic information, RTTI

 In some countries, realtime traffic information, RTTI, is transmitted by services that can be booked additionally, and which can then be used and displayed instead of the traffic bulletins from the radio stations.
With the realtime traffic information, the locations of traffic obstructions are provided in greater, more precise detail. Traffic conditions on roads other than the highways, for example, secondary roads and urban streets are also recorded and displayed for a wide area. Recommended detours can be calculated more accurately on the basis of this information. The risk of becoming caught in a further traffic obstruction on detour routes is reduced. If applicable, several detour recommendations or additional information may be offered.
When traveling in countries where realtime traffic information is not available, the traffic bulletins from the radio stations are still used. When traveling in countries where realtime traffic information is not available, the traffic bulletins from the radio stations are still used whenever possible. The function bar in the mapview shows whether TMC or RTTI traffic bulletins are being used. The function bar in the mapview shows whether TMC or RTTI traffic bulletins are being used."
36891062_561.cml_For_US_owners_only_0	For US owners only	"The transmitter and receiver units comply with part 15 of the FCC/Federal Communication Commission regulations. Operation is governed by the following:
FCC ID:
- NBG009014A.Compliance statement:
This device complies with part 15 of the FCC Rules. Operation is subject to the following two conditions:
- This device may not cause harmful interference, and
- this device must accept any interference received, including interference that may cause undesired operation.Any unauthorized modifications or changes to these devices could void the user's authority to operate this equipment."
36891087_1016.cml_Run-flat_tires_0	Run-flat tires	"Label

 RSC label on the tire sidewall.
The wheels consist of tires that are self-supporting, to a limited degree, and possibly special rims.
The support of the sidewall allows the tire to remain drivable to a restricted degree in the event of a tire inflation pressure loss.
Follow the instructions for continued driving with a flat tire.
Do not repair run-flat tires"
36891087_1016.cml_Run-flat_tires_1	Run-flat tires	"Changing run-flat tires

 For your own safety, only use run-flat tires. No spare tire is available in the case of a flat tire.
A dealer's service center will be glad to answer additional questions at any time. A dealer's service center will be glad to answer additional questions at any time."
36891255_414.cml_Overview_0	Overview	"Buttons on the steering wheel

 Press button
Function
Cruise control on/off.
Pause cruise control.
Continue cruise control with the last setting.
Store speed. Rocker switch: adjust speed."
36891313_28.cml_Steptronic_transmission,_Sport_program_and_manual_mode_0	Steptronic transmission, Sport program and manual mode	"Activate the sport program/manual mode:
Press the selector lever to the left out of selector lever position D.
Manual operation:
- To shift down: press the selector lever forward.
- To shift up: pull the selector lever rearwards.End the sport program/manual mode:
Push the selector lever to the right.
Changing gears using the SWITCH-TRONIC buttons

 Enables you to change gears quickly while letting you leave both hands on the steering wheel.
- To shift up: press the right SWITCH-TRONIC button.
- To shift down: press the left SWITCH-TRONIC button."
36891611_883.cml_Switching_the_system_on/off_0	Switching the system on/off	"Press button on the bottom edge of the screen.
Rear entertainment and the respective screen are activated/off.
If rear entertainment was switched off during enabling the rear seat, the system cannot be switched on from the rear seat."
36891626_440.cml_Engine_power_0	Engine power	"The desired speed is also maintained downhill, but may not be maintained on uphill grades if engine power is insufficient.
Due to the driving style that minimizes fuel consumption in ECO PRO drive mode, the vehicle may drop below the set desired speed in some situations, for example on uphill grades."
36891638_550.cml_Forward_parking_0	Forward parking	"While driving forward, the system applies minor steering corrections as needed.
1. Approach the parking space driving forward, centered and in a straight line. Stop at a distance of maximum 2 m 2 m, approx. 6.5 ft 6.5 ft/2 m .
2. Apply parking brake and switch drive readiness off using the Start/Stop button.
3. Have all occupants exit and close the doors.
4. If necessary, switch on the display on the BMW display key and lift display block.
On the BMW display key, change to the menu:  R/C parking 
5.  Press and hold the button on the side of the BMW display key for the duration of the parking procedure.
6. Wait, until function readiness is indicated on the display. Observe possible text messages.
7.  Engine Start : Touch button. The engine starts.
8. To start the parking procedure: touch the arrow symbol for  drive forward  on the display.
Press and hold the button: the vehicle moves as long as the button is pressed. Release the button for obstacles within the driving range to stop the vehicle.
For approach movements: touch the arrow symbol for  drive backward .
9. At the end of the parking procedure, release the button on the side of the BMW display key. The vehicle stops.
 Engine Stop : Touch button. The engine is switched off.
Lock the vehicle.
The parking brake is engaged and operating readiness switched off."
36891638_550.cml_Forward_parking_1	Forward parking	"Cancel, pause, continue the parking procedure

 To cancel or pause the parking procedure: Release the button. The vehicle stops with emergency braking.
To resume the parking procedure: press thebutton again within 30 seconds."
36891691_929.cml_Displaying_all_notes_0	Displaying all notes	"About iDrive:
1.  Communication 
2.  Memos 
All voice notes and text notes are displayed."
36891691_929.cml_Displaying_all_notes_1	Displaying all notes	"Exporting all voice notes

 In order to export voice notes via the USB port, a compatible device must be connected to the USB interface.
- Compatible devices: USB mass storage devices, such as USB flash drives or MP3 players with a USB interface.
- Non-compatible devices: USB hard drives, USB hubs, USB memory card readers with multiple inserts, Apple iPod/iPhone.
- File systems: popular file systems for USB devices are supported. FAT 32 is the recommended format.1. Press button.
2.  Export all memos (USB) Voice notes already available on the USB device are overwritten during exporting."
36891691_929.cml_Displaying_all_notes_2	Displaying all notes	"Deleting all voice notes

 1. Press button.
2.  Delete all voice memos 
3.  OK "
36891691_929.cml_Displaying_all_notes_3	Displaying all notes	"New voice note

 1.  New voice memo 
2.  Start recording / Resume recording 
3.  Pause recording 
4.  Save 
The voice note is displayed in the list of voice notes.To cancel:  Cancel "
36891771_587.cml_Departure_time_0	Departure time	"Different departure times can be adjusted to ensure a comfortable interior temperature in the vehicle at the time of departure.
- One-time departure time: the time can be set.
The system is switched on once.
- Departure time with weekday: time and day of the week can be set.
The system is switched on the requested weekdays, timely prior to the adjusted departure time.The departure time is pres-set in two steps:
- Set departure times.
- Activate departure times."
36891771_587.cml_Departure_time_1	Departure time	"Setting departure time

 Via the iDrive

 1.  My Vehicle 
2.  Climate functions 
3.  Comfort ventilation   Comfort heating/ventilation 
4. Select the desired departure time.
5. Set the departure time.
6. Select day of the week if needed.Via BMW display key

 1. Switch on the display of the BMW display key.
2.  Climate setting 
3. Select
4. Select the desired departure time.
5. Set the departure time.
6. Select day of the week if needed.
7.  OK "
36891771_587.cml_Departure_time_2	Departure time	"Activating the departure time

 If a departure time should influence the switching on of parked-car ventilation, the respective departure time must be activated first. If a departure time should influence the switching on of parked-car heating/ventilation, the respective departure time must be activated first. Via the iDrive

 1.  My Vehicle 
2.  Climate functions 
3.  Comfort ventilation   Comfort heating/ventilation 
4.  For departure time 
Activate the desired departure time.  The symbol on the automatic climate control signals an activated departure time.
Via BMW display key

 1. Switch on the display of the BMW display key.
2.  Climate setting 
3. Select  .
4. Tap symbol.
Activate the desired departure time.  The symbol on the automatic climate control signals an activated departure time."
36891785_1012.cml_Tire_tread_0	Tire tread	"Summer tires

 Do not drive with a tire tread depth of less than 3 mm 3 mm, approx. 0.12 in 0.12 inches/3 mm .
There is an increased danger of hydroplaning if the tire tread depth is less than 3 mm 3 mm, approx. 0.12 in 0.12 inches/3 mm ."
36891785_1012.cml_Tire_tread_1	Tire tread	"Winter tires

 Do not drive with a tire tread depth of less than 4 mm 4 mm, approx. 0.16 in 0.16 inches/4 mm .
Below a tread depth of 4 mm 4 mm, approx. 0.16 in 0.16 inches/4 mm , tires are less suitable for winter operation."
36891785_1012.cml_Tire_tread_2	Tire tread	"Minimum tread depth

 Wear indicators are distributed around the tire's circumference and have the legally required minimum height of 1.6 mm 1.6 mm, approx. 0.06 in 0.063 inches/1.6 mm .
They are marked on the side of the tire with TWI, Tread Wear Indicator."
36891805_579.cml_Ventilation_0	Ventilation	"Setting

 The air flow directions can be individually adjusted:
- Direct ventilation:
The air flow is directly pointed onto the person. The air flow heats or cools noticeably, depending on the adjusted temperature.
- Indirect ventilation:
If the vents are fully or partly closed, the air is directly routed into the car's interior.
Indirect ventilation can also be adjusted on the Control Display."
36891805_579.cml_Ventilation_1	Ventilation	"Front ventilation

   - Lever for changing the air flow direction, arrow 1.
- Thumbwheel for continuous opening and closing of the vents, arrow 2.
- Thumbwheels to vary the ventilation temperature in the upper body region, arrow 3. Touch sensor to vary the ventilation temperature in the upper body region, arrow 3. To adjust, push the marking in the desired direction: Toward blue: colder.
Toward red: warmer.
This does not change the set interior temperature for the driver and front passenger.Adjusting the ventilation

 - Ventilation for cooling:
Direct vent in your direction when vehicle's interior is too hot.
- Draft-free ventilation:
Adjust the vent to let the air flow past the occupants.Indirect ventilation

 Air is indirectly routed into the car's interior.
About iDrive:
1.  My Vehicle 
2.  Vehicle settings 
3.  Climate functions 
4.  Indirect ventilation "
36891805_579.cml_Ventilation_2	Ventilation	"Ventilation in rear, center

   - Lever for changing the air flow direction, arrow 1.
- Thumbwheels for opening and closing the vents continuously, arrows 2. Lever for changing the air flow direction, arrow."
36891805_579.cml_Ventilation_3	Ventilation	"Lateral ventilation

 - Lever for changing the air flow direction, arrow 1.
- Thumbwheel for continuous opening and closing of the vents, arrow 2."
36891834_43.cml_Wheels_and_tires_0	Wheels and tires	"Tire inflation pressure specifications

 The tire inflation pressure values can be found on the sign on the door pillar."
36891834_43.cml_Wheels_and_tires_1	Wheels and tires	"After correcting the tire inflation pressure

 Reinitialize the Flat Tire Monitor. Reinitialize the Tire Pressure Monitor."
36891834_43.cml_Wheels_and_tires_2	Wheels and tires	"Checking the tire inflation pressure

 Regularly check the tire inflation pressure and correct it as needed:
- At least twice a month.
- Before embarking on an extended trip.Additional information can be found in the BMW ALPINA Supplementary Owner's Manual."
36891866_45.cml_Adding_engine_oil_0	Adding engine oil	"Switch off drive readiness and safely park the vehicle before engine oil is added."
36891866_45.cml_Adding_engine_oil_1	Adding engine oil	"Adding engine oil

 Only add engine oil when the message is displayed in the instrument cluster.
Add engine oil within the next 200 km 200 km, approx. 120 miles 120 miles/200 km .
Observe the quantity to be added in the message.
Observe recommended engine oil types."
36891911_533.cml_The_concept_0	The concept	"Video: parking assistant The system supports parking in the following situations:
- When parking parallel to the road.
- When reverse parking diagonally to the road.Parking assistant handling is divided into three steps:
- Switching on and activating.
- Parking space search.
- Parking.System status and instructions on required actions are displayed on the Control Display.
Ultrasound sensors measure parking spaces on both sides of the vehicle.
The system calculates the best possible parking line.
While parking, the system assumes the following functions during the parking procedure:
- Steering.
- Accelerating and braking.
- Changing the gears.Press and hold the park assistance button for the duration of the parking procedure. Parking is automatic.
Parking assistant Plus: the vehicle can be remotely parked and driven out in reverse in the case of suitable forward-parking spaces."
36891924_1241.cml_Radar_sensor_or_camera_0	Radar sensor or camera	"Position

 Radar sensor
Camera in the area of the interior mirror."
36891924_1241.cml_Radar_sensor_or_camera_1	Radar sensor or camera	"Dirty or covered sensor or camera

 A dirty or covered sensor or camera may prevent the detection of objects.
- If necessary, clean the radar sensor and area in front of the camera. Remove layers of snow and ice carefully.
- Do not cover the field of view of the radar sensor and the camera."
36891924_1241.cml_Radar_sensor_or_camera_2	Radar sensor or camera	"Malfunction

 The system cannot be activated if the sensor is not aligned correctly. This may be caused by damage incurred during parking, for example."
36891938_68.fml_Center_console,_bottom_0	Center console, bottom	"Overview

 Entertainment Automatic climate control Glove compartment Overview

 Entertainment Automatic climate control Glove compartment"
36892022_226.cml_Selector_lever_positions_0	Selector lever positions	"D Drive

 Selector lever position for normal vehicle operation. All gears for forward travel are activated automatically.
To reduce fuel consumption, the engine is automatically decoupled from the transmission under the conditions described for Coasting."
36892022_226.cml_Selector_lever_positions_1	Selector lever positions	"R Reverse

 Select only when the vehicle is stationary."
36892022_226.cml_Selector_lever_positions_2	Selector lever positions	"N Neutral

 The vehicle may roll in selector lever position N.
Engage selector lever position N, for example in car washes.
With operating readiness switched off, selector lever position P is engaged automatically."
36892022_226.cml_Selector_lever_positions_3	Selector lever positions	"P Park

 Select only when the vehicle is stationary. The drive wheels are blocked.
Selector lever position P is engaged automatically in the following situations:
- After drive readiness is switched off and selector lever position R or D is engaged.
- If operating readiness is switched off and selector lever position N is engaged.
- If the driver's safety belt is unbuckled, the driver's door is opened, and the brake pedal is not pressed while the vehicle is stationary and selector lever position D or R is engaged."
36892022_226.cml_Selector_lever_positions_4	Selector lever positions	"Kickdown

 Kickdown is used to achieve maximum driving performance. Step on the accelerator pedal beyond the resistance point at the full throttle position."
36892091_956.cml_Internet_0	Internet	"General information

 Internet is available via the SIM card installed in the vehicle."
36892091_956.cml_Internet_1	Internet	"Information

 For your own safety, the Internet is only displayed up to approx. 5 km/h 5 km/h, approx. 3 mph  and in some market-specific versions only with the vehicle stationary."
36892091_956.cml_Internet_2	Internet	"Open

 About iDrive:
1.  ConnectedDrive 
2.  Internet The start page is displayed. The Internet pages may not have exactly the same appearance as on a PC. Flash or Java contents cannot be presented in the vehicle browser."
36892091_956.cml_Internet_3	Internet	"Operate

 Function bar

 A function bar is displayed for operation. To activate the function bar, move the Controller to the left until the mouse pointer is located in the function bar, or press the BACK button.
Symbol
Function

 Start page 

 Back 

 Cancel 

 Refresh 

 Tabs 

 Enter Internet address 

 Close browser 

 Zoom and pan 

 Favorites history 
Navigating with Controller

 - To move the mouse pointer: move the Controller in the required direction.
- To move the mouse pointer diagonally: move the Controller in the required direction and turn it.
- To select an element: move the mouse pointer onto the element and press the Controller.
- To scroll: turn the Controller.Zoom

 About iDrive:
1.  Zoom and pan 
2. Press Controller to activate the function.
3. Turn the Controller to enlarge or shrink the Internet site.
4. Press the Controller.
Settings are stored."
36892091_956.cml_Internet_4	Internet	"Entering an Internet address

 About iDrive:
1.  Enter Internet address 
2. - Insert the address and
- Or move the controller to the right and select address from the list."
36892091_956.cml_Internet_5	Internet	"Tabs

 General information

 Open a new tab to show several Internet sites at once.
Opening an Internet site in a new tab

 About iDrive:
1.  Tabs 
2. Press the Controller.
3. Enter the Internet address, select an Internet address from Favorites or via a history. The Internet site will open in the new tab.Toggling between tabs

 About iDrive:
1.  Tabs 
2. Turn the Controller to the left or right.
3. Press the Controller to show the selected tab.Clearing a tab

 About iDrive:
1.  Tabs 
2. Press button.
3.  Close tab 
Selected tab will be cleared."
36892091_956.cml_Internet_6	Internet	"Favorites

 General information

 Internet sites can be stored in Favorites so that they can be accessed quickly if needed.
Adding Internet site to Favorites

 About iDrive:
1.  Favorites history 
2.  Add to favorites Calling up Internet site from Favorites list

 About iDrive:
1.  Favorites history 
2. Select desired Internet site.Deleting Internet site from Favorites list

 About iDrive:
1.  Favorites history 
2. Highlight the Internet site that should be deleted.
3. Press button.
4.  Delete favorite  or  Delete all bookmarks Define as start page

 About iDrive:
1.  Favorites history 
2. Highlight the desired favorite.
3. Press button.
4.  Set as start page "
36892091_956.cml_Internet_7	Internet	"History

 The concept

 The Internet sites accessed are stored in the History.
Displaying the History

 About iDrive:
1.  Favorites history 
2.  History Symbol
Meaning

Sites called today.

Sites called previously.
Select the symbol. The Internet sites accessed on the selected date will be displayed.
Select the symbol. The Internet site will be accessed.
Deleting all entries

 About iDrive:
1. Press button.
2.  Delete all entries "
36892091_956.cml_Internet_8	Internet	"Adjusting

 About iDrive:
1.  ConnectedDrive 
2.  Internet 
3. Press button.
4. Select desired setting:
-  Sound 
-  Suppress cookies 
-  Suppress pop-ups 
-  Block HTTPS pop-ups 
-  Delete personal settings 
HTTPS certificates and the History will be deleted."
36892177_487.cml_Obstacle_marking_0	Obstacle marking	"Obstacles behind the vehicle are detected by the PDC sensors.
Obstacle markings can be faded into the image of the rearview camera.
Their colored margins of the obstacle markings match the markings of the PDC."
36892276_159.cml_Front_seats_0	Front seats	"Information

 Do not adjust the seat while driving
Do not incline the backrest too far to the rear
Keep the movement area unobstructed"
36892276_159.cml_Front_seats_1	Front seats	"General information

 The seat adjustment for the driver's seat is stored for the profile currently used. When the vehicle is unlocked via the remote control, the position is automatically retrieved if the Function is activated for this purpose."
36892276_159.cml_Front_seats_2	Front seats	"Forward/backward

 Push switch forward or backward."
36892276_159.cml_Front_seats_3	Front seats	"Height

 Push switch up or down."
36892276_159.cml_Front_seats_4	Front seats	"Seat tilt

 Move switch up or down."
36892276_159.cml_Front_seats_5	Front seats	"Backrest tilt

 Move switch forward or backward."
36892276_159.cml_Front_seats_6	Front seats	"Thigh support

 Push switch forward or backward. Lumbar support

 The curvature of the seat backrest can be adjusted in a way that it supports the lumbar region of the spine. The lower back and the spine are supported for upright posture.
- Press the front/rear section of the switch:
The curvature is increased/decreased.
- Press the upper/lower section of the switch:
The curvature is shifted up/down. Backrest width

 Change the width of the backrest using the side wings to adjust the lateral support. Shoulder support

 Also supports the back in the shoulder area:
- Results in a relaxed seating position.
- Reduces strain on the shoulder muscles. Gentleman function

 The concept

 The front passenger seat can be adjusted with the switches of the driver's seat, e.g. to increase the legroom in the rear.
Overview

 Button in the vehicle
Gentleman function
Switching on

 1. Press button. The LED lights up.
2. Adjust the front passenger seat on your own seat.
If needed, store the memory position for the front passenger seat.Switching off

 Press button and hold until LED goes out.
The function deactivates itself automatically after some time. BMW Touch Command

 The front passenger seat can also be operated using BMW Touch Command."
36892380_885.cml_BMW_Touch_Command_0	BMW Touch Command	"The concept

 As an alternative to the remote control, the operation of the rear entertainment can also be done with BMW Touch Command.
To do this, you can either call up the Entertainment menu or use a remote control."
36892380_885.cml_BMW_Touch_Command_1	BMW Touch Command	"Operation via menu

 1.  Media/Radio 
2. Tap the left or right screen.
3. Tap symbol.
The available entertainment sources are displayed.
4. Select the desired entertainment source.Further operation is as described in the Entertainment chapter."
36892380_885.cml_BMW_Touch_Command_2	BMW Touch Command	"Operation via remote control

 Touch graphic with a finger and swipe downward.
The remote control is opened.
Touch graphic with a finger and swipe upward.
The remote control is closed.
BMW Touch Command in comparison to the remote control:
Remote control
BMW Touch Command
Turn the wheel.
Use a finger to swipe upward and downward.
Press the arrow keys on the left and right.
Swipe with a finger left and right.
Tap arrow symbol on the left or right side.
Press button in the middle.
Tap the screen with a finger.
Tap symbol.
Tap symbol.
Tap symbol.
Tap symbol.
Additional setting possibilities are displayed.
Tap symbol.
Additional setting possibilities are displayed.
Tap L for the left screen or R for the right screen.
If the symbol was tapped, the following settings are possible:
Pull switch under the headphones in order to play back entertainment source via the headphones.
Pull switch under the loudspeakers in order to play back entertainment source via the loudspeakers.
Symbol
Function

Reducing the volume.

Increasing the volume.

Switch sound off/on.

Change to the previous station, track or chapter.
Press and hold button: fast reverse.

Change to the next station, track or chapter.
Press and hold button: fast forward.

Close settings."
36892403_461.cml_The_concept_0	The concept	"Video: PDC Park Distance Control PDC is a support when parking. Objects that you are approaching slowly in front of or behind the vehicle are indicated with:
- Signal tones.
- Visual display.With parking assistant: obstacles on the side of the vehicle that are detected by the sensors of the parking assistant, may also be reported by the side protection function."
36892494_940.cml_ConnectedDrive_0	ConnectedDrive	"Update BMW Online

 The concept

 Manual update of all services available in the vehicle.
Update BMW Online

 About iDrive:
1.  ConnectedDrive 
2. Press button.
3.  Update BMW Assist "
36892627_880.cml_The_concept_0	The concept	"Rear entertainment allows passengers in the rear to access entertainment sources regardless of the driver's selection. Two screens, different media connections, and a BluRay drive are available in the rear for this purpose. The sound output is done optionally via headphones or the vehicle's loudspeakers.
Different entertainment sources can be selected on the screens.
Rear entertainment also provides access to many iDrive functions.
Some entertainment sources can be operated at the same time in the front and rear seat. For these situations, respective settings can be adjusted when enabling the rear seat.
Entertainment sources selectable from the front and rear seat:
- Radio stations.
One radio station can be played in the vehicle only.
- Music collection.
Different titles can be played from the music selection.
- TV station during vehicle standstill.
One TV station only can be received in the vehicle.Entertainment sources selectable from the front seat only:
- USB input, front.
- CD/DVD drive, front.
DVD during vehicle standstill only.Entertainment sources selectable from the rear seat only:
- AUX-In input, rear.
- USB input, rear.
- HDMI input, rear.
- CD/DVD/Blu-ray drive rear.
- TV station while driving."
36892656_417.cml_Continuing_cruise_control_0	Continuing cruise control	"General information

 An interrupted cruise control can be continued by calling up the stored speed.
In the following cases, the stored speed value is deleted and cannot be called up again:
- When the system is switched off.
- When drive readiness is switched off."
36892656_417.cml_Continuing_cruise_control_1	Continuing cruise control	"Information

 Make sure that the difference between current speed and stored speed is not too large before calling up the stored speed. Otherwise, unintentional braking or accelerating may occur."
36892656_417.cml_Continuing_cruise_control_2	Continuing cruise control	"Calling up stored speed

 Press button with the system interrupted.
Cruise control is continued with the saved values."
36892680_306.cml_Dynamic_ECO_light_function_0	Dynamic ECO light function	"Position of switch:and Activate ECO PRO drive mode.
Depending on speed and distance to the vehicle in front, the brightness of the low beams is reduced."
36892720_412.cml_General_information_0	General information	"Depending on the driving settings, the features of the cruise control can change in certain areas."
36892765_8.cml_Comfort_Access_0	Comfort Access	"The vehicle can be accessed without activating the remote control.
All you need to do is to have the remote control with you, such as in your pants pocket.
The vehicle automatically detects the remote control when it is in close proximity or in the car's interior."
36892765_8.cml_Comfort_Access_1	Comfort Access	"Unlocking

 Grasp the handle of a vehicle door completely, arrow.
This corresponds with pressing the buttonon the remote control."
36892765_8.cml_Comfort_Access_2	Comfort Access	"Locking

 The driver's door must be closed.
Touch the grooved surface on the handle of a closed vehicle door, arrow, with your finger for approx. 1 second without grasping the door handle.
This corresponds with pressing the buttonon the remote control."
36892789_424.cml_Information_0	Information	"Personal responsibility
Before leaving the vehicle, secure it against moving on its own
Adjusting the desired speed
Differences in speed"
36892835_254.cml_Overview_0	Overview	"Instrument cluster

 Display/reset miles Fuel gauge Range Speedometer Time External temperature Driver assistance systems Service requirements Tachometer Selection lists ECO PRO displays Navigation display Engine temperature Transmission display Status, Driving Dynamics Control Messages, e.g., Check Control Onboard computer Driver assistance systems Range"
36892928_493.cml_General_information_0	General information	"The following camera perspectives can be displayed:
- Automatic camera perspective: the system shows the camera perspective suitable for the respective driving situation.
- Rearview camera: to represent the areas behind the vehicle.
- Right-hand and left-hand side view: for representing the areas on the sides of the vehicle.
- Camera perspective movable via iDrive.
- Panorama View: to present cross traffic, e.g. at junctions and driveways, depending on the currently engaged gear.Depending on the view, the environment around the vehicle or a part of it is depicted."
36892990_276.cml_Range_0	Range	"The concept

 The estimated range available with the remaining fuel is permanently displayed in the instrument cluster.
With a low remaining range, a Check Control message is briefly displayed. With a dynamic driving style, for example taking curves aggressively, the engine function is not always ensured.
The Check Control message appears continuously below a range of approx. 50 km 50 km, approx. 30 miles 30 miles/50 km ."
36892990_276.cml_Range_1	Range	"Information

 Refuel promptly"
36892990_276.cml_Range_2	Range	"Display

 Instrument cluster

 The current range is displayed as numerical value at the bottom of the speedometer. Instrument cluster with enhanced features

 The current range is displayed as numerical value next to the fuel gauge."
36893297_382.cml_For_US_owners_only_0	For US owners only	"The transmitter and receiver units comply with part 15 of the FCC/Federal Communication Commission regulations. Operation is governed by the following:
FCC ID:
- NBG009014A.Compliance statement:
This device complies with part 15 of the FCC Rules. Operation is subject to the following two conditions:
- This device may not cause harmful interference, and
- this device must accept any interference received, including interference that may cause undesired operation.Any unauthorized modifications or changes to these devices could void the user's authority to operate this equipment."
36893334_423.cml_General_information_0	General information	"A radar sensor in the front bumper and a camera on the interior mirror are used to detetct vehicles ahead of you.
Depending on the driving settings, the features of the cruise control can change in certain areas."
36893340_378.cml_The_concept_0	The concept	"Two radar sensors in the rear bumper monitor the area behind the vehicle.
If a vehicle approaches from the rear at a certain speed, the system responds as follows:
- If a rear collision is imminent, the hazard warning flashers are switched on the alert the traffic behind.
- Active Protection: if a collision seems to be unavoidable, PreCrash functions are triggered.The system is automatically active after every driving-off.
The system is deactivated in the following situations:
- When driving in reverse.
- If the trailer power socket is in use, for example during operation with trailer or bicycle rack."
36893520_730.cml_Frequently_asked_questions_0	Frequently asked questions	"Why can the current position not be displayed?
- The vehicle is located in an unrecognized region, is in a poor reception area, or the system is currently determining the position. Reception is usually best when you have an unobstructed view of the sky.Why does destination guidance not accept a destination without the street?
- When city has been input, no downtown can be determined.
Input any street in the selected city and start destination guidance.Why does destination guidance not accept a destination?
- The destination data is not contained in the navigation data. Select a destination that is as close as possible to the original.Why can letters not be selected for destination input?
- The destination data is not contained in the navigation data. Select a destination that is as close as possible to the original.Why are spoken instructions no longer be output during route guidance in front of intersections?
- The area has not yet been fully recorded, or you have left the recommended route and the system requires a few seconds to calculate a new route suggestion."
36893520_836.cml_Frequently_asked_questions_0	Frequently asked questions	"Why can the current position not be displayed?
- The vehicle is located in an unrecognized region, is in a poor reception area, or the system is currently determining the position. Reception is usually best when you have an unobstructed view of the sky.Why does destination guidance not accept a destination without the street?
- When city has been input, no downtown can be determined.
Input any street in the selected city and start destination guidance.Why does destination guidance not accept a destination?
- The destination data is not contained in the navigation data. Select a destination that is as close as possible to the original.Why can letters not be selected for destination input?
- The destination data is not contained in the navigation data. Select a destination that is as close as possible to the original.Why are spoken instructions no longer be output during route guidance in front of intersections?
- The area has not yet been fully recorded, or you have left the recommended route and the system requires a few seconds to calculate a new route suggestion."
36893760_1046.cml_Changing_wheelsChanging_wheels/tires_0	Changing wheels Changing wheels/tires	"Information

 When using run-flat tires or sealants, a tire does not need to be changed immediately in the event of pressure loss due to a flat tire.
No emergency wheel is available in the vehicle. The tools for changing wheels are available as accessories from your dealer's service center or another qualified service center or repair shop. Hints

 Your BMW ALPINA is equipped with conventional tires as standard equipment, i. e., the tires are not run-flat tires. 
Additional information about the wheel change can be found in the BMW ALPINA Supplementary Owner's Manual."
36893760_1046.cml_Changing_wheelsChanging_wheels/tires_1	Changing wheels Changing wheels/tires	"Jacking points for the vehicle jack

 The jacking points for the vehicle jack are located at the positions shown.
Vehicle jack: the Australian/New Zealand standard AS/NZS 2693"
